id;x;y;tipo;clase;hp;pa;ca;destreza;velocidad;experiencia;deteccion
Cueva-908;322;201;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-909;339;662;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-910;232;536;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-911;76;935;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-912;212;51;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-913;879;127;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-914;918;46;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-915;820;944;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-916;725;316;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-917;893;547;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-918;288;553;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-919;423;103;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-920;532;257;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-921;278;261;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-922;364;691;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-923;108;613;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-924;692;395;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-925;381;999;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-926;755;195;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-927;267;130;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-928;107;806;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-929;258;966;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-930;442;885;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-931;208;718;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-932;291;69;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-933;547;422;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-934;471;265;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-935;942;933;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-936;540;117;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-937;494;913;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-938;209;283;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-939;301;784;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-940;379;29;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-941;126;904;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-942;258;157;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-943;407;536;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-944;807;70;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-945;998;452;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-946;676;828;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-947;797;471;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-948;280;608;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-949;314;573;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-950;697;213;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-951;828;129;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-952;194;904;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-953;88;932;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-954;622;555;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-955;914;992;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-956;311;842;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-957;835;848;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-958;330;703;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-959;881;159;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-960;739;493;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-961;896;687;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-962;584;281;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-963;158;856;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-964;95;818;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-965;887;867;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-966;578;795;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-967;520;296;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-968;76;786;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-969;830;351;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-970;361;946;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-971;192;836;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-972;147;846;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-973;299;971;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-974;608;247;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-975;421;439;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-976;39;486;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-977;921;487;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-978;491;912;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-979;727;631;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-980;963;740;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-981;672;933;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-982;155;69;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-983;543;959;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-984;467;146;Cueva;Dragón;1093000000000;1040003000;5400650000;500;850;1500000;25
Cueva-985;66;467;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-986;251;778;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-987;348;692;Cueva;Leviatán;10940000;1044000;54700000;300;950;15000000000000;25
Cueva-988;178;955;Cueva;Behemot;10000000000;50000;5000000;200;500;1500000;25
Cueva-989;126;261;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-990;492;346;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-991;748;272;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-992;298;453;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-993;168;752;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-994;374;192;Cueva;Patotas;10900040000;1044000;540700000;400;400;15000000000000;25
Cueva-995;294;748;Cueva;Chupacabras;1093000000000;1040003000;5400650000;450;600;1500000;25
Cueva-996;813;410;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-997;116;342;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-998;728;860;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
Cueva-999;897;251;Cueva;Simurgh;1093000000;1043000;54650000;350;350;1500000;25
